"borough","neighborhood","building_class_category","tax_class_at_present","block","lot","easement","building_class_at_present","address","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
1,"midtown east             ","13  condos - elevator apartments            ",2,1347,1138," ","R4"," 300 east 55 street, sto18                 ",10022,1,0,1,0,23,0," 2 "," R4 ",$0,3/26/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1347,1139," ","R4"," 300 east 55 street, sto19                 ",10022,1,0,1,0,23,0," 2 "," R4 ",$0,3/26/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1347,1152," ","R4"," 300 east 55 street, sto32                 ",10022,1,0,1,0,23,0," 2 "," R4 ",$0,5/1/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1105," ","R4"," 400 east 51 street, su5                   ",10022,1,0,1,0,38,2002," 2 "," R4 ",$0,6/11/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1115," ","R4"," 400 east 51 street, su15                  ",10022,1,0,1,0,39,2002," 2 "," R4 ",$0,12/22/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1115," ","R4"," 400 east 51 street, su15                  ",10022,1,0,1,0,39,2002," 2 "," R4 ",$0,3/20/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1132," ","R4"," 400 east 51 street, 7a                    ",10022,1,0,1,0,"1,131",2002," 2 "," R4 ","$1,075,000",12/18/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1141," ","R4"," 400 east 51 street, 17a                   ",10022,1,0,1,0,"1,812",2002," 2 "," R4 ","$2,400,000",10/1/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1146," ","R4"," 400 east 51 street, 22a                   ",10022,1,0,1,0,"3,362",2002," 2 "," R4 ","$3,315,000",12/22/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1146," ","R4"," 400 east 51 street, 22a                   ",10022,1,0,1,0,"3,362",2002," 2 "," R4 ",$0,3/20/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1154," ","R4"," 400 east 51 street, ph30                  ",10022,1,0,1,0,"3,699",2002," 2 "," R4 ",$0,6/11/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1173," ","R4"," 400 east 51 street, 20b                   ",10022,1,0,1,0,"1,504",2002," 2 "," R4 ","$1,950,000",3/20/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1198," ","R4"," 400 east 51 street, 22c                   ",10022,1,0,1,0,"1,288",2002," 2 "," R4 ",$0,7/13/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1362,1214," ","R4"," 400 east 51 street, 7f                    ",10022,1,0,1,0,"1,374",2002," 2 "," R4 ","$1,400,000",11/10/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1007," ","R4"," 411 east 53 street, 2b                    ",10022,1,0,1,0,685,1958," 2 "," R4 ",$0,1/18/2010
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1016," ","R4"," 411 east 53 street, 2l                    ",10022,1,0,1,0,"1,355",1958," 2 "," R4 ",$0,11/13/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1046," ","R4"," 411 east 53 street, 5e                    ",10022,1,0,1,0,563,1958," 2 "," R4 ","$500,000",3/12/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1075," ","R4"," 411 east 53 street, 7k                    ",10022,1,0,1,0,989,1958," 2 "," R4 ","$977,520",12/17/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1179," ","R4"," 411 east 53 street, 19b                   ",10022,1,0,1,0,"1,359",1958," 2 "," R4 ","$1,600,000",7/24/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1191," ","R4"," 411 east 53 street, phd                   ",10022,1,0,1,0,"1,197",1958," 2 "," R4 ",$0,12/4/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1347," ","R4"," 400 east 54 street, 7d                    ",10022,1,0,1,0,622,1972," 2 "," R4 ","$479,713",12/21/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1363," ","R4"," 400 east 54 street, 9d                    ",10022,1,0,1,0,622,1972," 2 "," R4 ",$0,1/7/2010
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1370," ","R4"," 400 east 54 street, 10c                   ",10022,1,0,1,0,"1,230",1972," 2 "," R4 ",$0,12/4/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1365,1484," ","R4"," 400 east 54 street, 25e                   ",10022,1,0,1,0,842,1972," 2 "," R4 ","$967,337",5/11/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1366,1004," ","R4"," 415 east 54 street, 2d                    ",10022,1,0,1,"17,573","1,377",1983," 2 "," R4 ",$0,11/11/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1366,1004," ","R4"," 415 east 54 street, 2d                    ",10022,1,0,1,"17,573","1,377",1983," 2 "," R4 ","$1,325,000",7/16/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1366,1016," ","R4"," 415 east 54 street, 5a                    ",10022,1,0,1,"17,573","1,902",1983," 2 "," R4 ",$0,6/30/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1366,1033," ","R4"," 415 east 54 street, 8f                    ",10022,1,0,1,"17,573","1,178",1983," 2 "," R4 ","$995,000",10/26/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1366,1042," ","R4"," 415 east 54 street, 10f                   ",10022,1,0,1,"17,573","1,178",1983," 2 "," R4 ","$1,175,000",1/6/2010
1,"midtown east             ","13  condos - elevator apartments            ",2,1366,1045," ","R4"," 415 east 54 street, 11e                   ",10022,1,0,1,"17,573",991,1983," 2 "," R4 ","$925,000",10/19/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1366,1052," ","R4"," 415 east 54 street, 14 a                  ",10022,1,0,1,"17,573","1,902",1983," 2 "," R4 ",$0,1/25/2010
1,"midtown east             ","13  condos - elevator apartments            ",2,1366,1103," ","R4"," 415 east 54 street, 29d                   ",10022,1,0,1,"17,573","1,377",1983," 2 "," R4 ","$1,705,000",12/4/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1368,1008," ","R4"," 444 east 57 street, 3d                    ",10022,1,0,1,"5,101","1,600",1927," 2 "," R4 ",$0,6/3/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1368,1035," ","R4"," 444 east 57 street, 12e                   ",10022,1,0,1,"5,101","2,190",1927," 2 "," R4 ",$0,8/7/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1369,1007," ","R4"," 420 east 58 street, 3c                    ",10022,1,0,1,"8,955",548,1985," 2 "," R4 ","$415,000",2/3/2010
1,"midtown east             ","13  condos - elevator apartments            ",2,1369,1032," ","R4"," 420 east 58 street, 12a                   ",10022,1,0,1,"8,955",801,1985," 2 "," R4 ","$650,000",7/23/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1369,1040," ","R4"," 420 east 58 street, 15c                   ",10022,1,0,1,"8,955",548,1985," 2 "," R4 ","$465,000",11/16/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1369,1044," ","R4"," 420 east 58 street, 17a                   ",10022,1,0,1,"8,955",801,1985," 2 "," R4 ","$653,000",10/20/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1369,1051," ","R4"," 420 east 58 street, 19b                   ",10022,1,0,1,"8,955",995,1985," 2 "," R4 ","$1,040,000",5/11/2009
1,"midtown east             ","13  condos - elevator apartments            ",2,1370,1010," ","R4"," 40 sutton place, 2j                       ",10022,1,0,1,"6,957",605,1981," 2 "," R4 ","$435,000",7/27/2009
1,"midtown east             ","14  rentals - 4-10 unit                     ","2A",1321,33," ","S4"," 240 east 48 street                        ",10017,4,1,5,"1,875","3,464",1900," 2 "," S4 ","$2,800,000",1/5/2010
1,"midtown east             ","14  rentals - 4-10 unit                     ","2A",1324,26," ","S4"," 953 2 avenue                              ",10022,4,1,5,"1,600","5,008",1910," 2 "," S4 ","$4,250,000",9/11/2009
1,"midtown east             ","15  condos - 2-10 unit residential          ","2C",1361,1002," ","R1"," 25 beekman place, 3                       ",10022,1,0,1,0,"2,190",0," 2 "," R1 ","$3,562,500",3/13/2009
1,"midtown east             ","15  condos - 2-10 unit residential          ","2C",1361,1002," ","R1"," 25 beekman place, 3                       ",10022,1,0,1,0,"2,190",0," 2 "," R1 ","$3,325,000",3/13/2009
1,"midtown east             ","15  condos - 2-10 unit residential          ","2C",1369,1101," ","R1"," 441 east 57 street                        ",10022,1,0,1,0,"5,233",2008," 2 "," R1 ","$9,418,812",1/19/2010
1,"midtown east             ","15  condos - 2-10 unit residential          ","2C",1369,1102," ","R1"," 441 east 57 street                        ",10022,1,0,1,0,"1,724",2008," 2 "," R1 ","$3,050,657",7/22/2009
1,"midtown east             ","17  condops                                 ",2,1327,1003," ","R9"," 211 east 53 street                        ",10022,145,0,145,"16,067","126,021",0," 2 "," R9 ","$1,029,600",8/14/2009
1,"midtown east             ","17  condops                                 ",2,1327,1003," ","R9"," 211 east 53rd street, 10l                 ",10022,0,0,0,0,0,0," 2 "," R9 ","$480,000",6/16/2009
1,"midtown east             ","17  condops                                 ",2,1327,1003," ","R9"," 211 east 53rd, 5l                         ",10022,0,0,0,0,0,0," 2 "," R9 ","$470,000",6/29/2009
1,"midtown east             ","17  condops                                 ",2,1327,1003," ","R9"," 250 east 54th street, 22-f                ",10022,0,0,0,0,0,0," 2 "," R9 ","$1,029,600",8/14/2009
1,"midtown east             ","17  condops                                 ",2,1327,1003," ","R9"," 211 east 53 street, 10c                   ",10022,0,0,0,0,0,0," 2 "," R9 ","$640,000",9/9/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th   street, res               ",10022,0,0,0,0,0,1964," 2 "," R9 ","$459,000",3/6/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 7h                  ",10022,0,0,0,0,0,1964," 2 "," R9 ","$585,000",3/31/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 16a                 ",10022,0,0,0,0,0,1964," 2 "," R9 ","$404,000",5/7/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57, 4p                           ",10022,0,0,0,0,0,1964," 2 "," R9 ","$350,000",5/14/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th, 17f g                      ",10022,0,0,0,0,0,1964," 2 "," R9 ",$0,6/25/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th   street, res               ",10022,0,0,0,0,0,1964," 2 "," R9 ","$595,000",7/28/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 9g                  ",10022,0,0,0,0,0,1964," 2 "," R9 ","$845,000",8/26/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 9n                  ",10022,0,0,0,0,0,1964," 2 "," R9 ","$362,500",9/16/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 5a                  ",10022,0,0,0,0,0,1964," 2 "," R9 ","$405,000",9/22/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 6f                  ",10022,0,0,0,0,0,1964," 2 "," R9 ","$785,000",10/20/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th, 2l                         ",10022,0,0,0,0,0,1964," 2 "," R9 ","$510,000",10/27/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 14b                 ",10022,0,0,0,0,0,1964," 2 "," R9 ","$450,000",11/9/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 6h                  ",10022,0,0,0,0,0,1964," 2 "," R9 ","$652,500",11/2/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th   street, 5m                ",10022,0,0,0,0,0,1964," 2 "," R9 ","$455,000",11/24/2009
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 15g                 ",10022,0,0,0,0,0,1964," 2 "," R9 ","$935,000",2/8/2010
1,"midtown east             ","17  condops                                 ",2,1331,1203," ","R9"," 225 east 57th street, 8-a                 ",10022,0,0,0,0,0,1964," 2 "," R9 ","$505,000",2/11/2010
1,"midtown east             ","17  condops                                 ",2,1343,1002," ","R9"," 319 east 50th   street, coop              ",10022,0,0,0,0,0,1931," 2 "," R9 ","$450,000",8/25/2009
1,"midtown east             ","17  condops                                 ",2,1343,1002," ","R9"," 319 east 50th   street, phj               ",10022,0,0,0,0,0,1931," 2 "," R9 ","$654,375",8/27/2009
1,"midtown east             ","17  condops                                 ",2,1343,1002," ","R9"," 319 east 50th   street, 9l                ",10022,0,0,0,0,0,1931," 2 "," R9 ","$285,000",9/30/2009
1,"midtown east             ","17  condops                                 ",2,1343,1002," ","R9"," 319 east 50th   street, coop              ",10022,0,0,0,0,0,1931," 2 "," R9 ","$575,000",1/27/2010
1,"midtown east             ","17  condops                                 ",2,1349,1004," ","R9"," 345 east 56th   street, 10a               ",10022,0,0,0,0,0,1960," 2 "," R9 ",$0,5/7/2009
1,"midtown east             ","17  condops                                 ",2,1349,1004," ","R9"," 345 east 56th   street, resi              ",10022,0,0,0,0,0,1960," 2 "," R9 ","$812,500",9/1/2009
1,"midtown east             ","17  condops                                 ",2,1349,1004," ","R9"," 345 east 56th   street, 2k                ",10022,0,0,0,0,0,1960," 2 "," R9 ","$510,000",11/24/2009
1,"midtown east             ","17  condops                                 ",2,1349,1004," ","R9"," 345 east 56th   street, 17g               ",10022,0,0,0,0,0,1960," 2 "," R9 ","$600,000",12/9/2009
1,"midtown east             ","17  condops                                 ",2,1350,1017," ","R9"," 351 east 57th   street, res               ",10022,0,0,0,0,0,1958," 2 "," R9 ","$400,000",4/1/2009
